src_ip,src_port,dst_port,service_type,timestamp,unix_timestamp,bytes_received,connection_duration_ms,payload_entropy,packet_size,is_repeated_src,src_ip_frequency,payload_printable_ratio,payload_hex_preview,tcp_flags_estimated,label
16.58.56.214,31260,9999,custom,2026-06-23T00:16:15.192209+00:00,1782173775.192209,1,0.276,0.0,1,False,15,0.0,0a,DATA,1
16.58.56.214,15518,9999,custom,2026-06-23T00:17:50.107902+00:00,1782173870.107902,195,80.866,5.2562,195,True,16,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
16.58.56.214,15490,9999,custom,2026-06-23T00:19:00.824500+00:00,1782173940.8245,195,122.349,5.2562,195,True,17,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
16.58.56.214,26616,9999,custom,2026-06-23T00:20:26.871677+00:00,1782174026.871677,261,295.224,5.9375,261,True,18,0.2107,1603010100010000fc0303eaaa81ddb971b97f29377de3b18eb6b76b565248a0,DATA,1
16.58.56.214,61308,9999,custom,2026-06-23T00:21:42.150944+00:00,1782174102.150944,243,347.584,5.9132,243,True,19,0.2016,16030100ee010000ea03033bfa0cb621aa8c28df2431999db0ae8c3b01f6c6e8,DATA,1
66.132.224.237,26686,9999,custom,2026-06-23T06:34:23.446558+00:00,1782196463.446558,12,921.981,3.2516,12,False,1,0.8333,5353482d322e302d476f0d0a,DATA,1
195.184.76.155,46033,9999,custom,2026-06-23T10:21:09.994731+00:00,1782210069.994731,616,311.904,4.3198,616,False,1,0.1331,16030302630100025f0303ee34ac3e1d42de1df319641813c3b6790b2c31c329,DATA,1
87.236.176.229,55899,9999,custom,2026-06-23T10:32:54.503063+00:00,1782210774.503063,0,1998.729,0.0,0,False,1,0.0,,SYN_ONLY,1
87.236.176.229,35949,9999,custom,2026-06-23T10:32:54.538868+00:00,1782210774.538868,12,0.071,3.2516,12,True,2,0.8333,5353482d322e302d476f0d0a,DATA,1
205.210.31.14,60130,9999,custom,2026-06-23T13:51:21.532320+00:00,1782222681.53232,33,18.858,4.6956,33,False,1,0.0,0000001dd0f281f88bff9af7d5ef94b6d1b4c09fec95e68fe187e8caf08bf68b,DATA,1
205.210.31.14,60144,9999,custom,2026-06-23T13:51:21.949549+00:00,1782222681.949549,0,135.286,0.0,0,True,2,0.0,,SYN_ONLY,1
40.124.173.234,47930,9999,custom,2026-06-23T16:34:37.201156+00:00,1782232477.201156,116,51.601,4.9795,116,False,1,0.8966,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
40.124.173.234,47938,9999,custom,2026-06-23T16:34:37.486828+00:00,1782232477.486828,27,0.061,3.3521,27,True,2,0.963,4d474c4e44445f31362e3137312e3139312e3130305f393939390a,DATA,1
18.97.19.187,58028,9999,custom,2026-06-23T17:05:23.588323+00:00,1782234323.588323,239,0.72,5.3997,239,False,1,0.9414,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
18.97.19.187,58040,9999,custom,2026-06-23T17:05:23.828798+00:00,1782234323.828798,229,0.067,5.3715,229,True,2,0.9389,474554202f20485454502f312e310d0a557365722d4167656e743a204d6f7a69,DATA,1
18.97.19.187,58050,9999,custom,2026-06-23T17:05:24.132025+00:00,1782234324.132025,517,76.894,4.4293,517,True,3,0.1373,1603010200010001fc0303f9f91b7ab48e52c689e27e0b22fbfe5cd107b8e466,DATA,1
18.97.19.187,58056,9999,custom,2026-06-23T17:05:24.404019+00:00,1782234324.404019,0,112.073,0.0,0,True,4,0.0,,SYN_ONLY,1
18.97.19.187,58068,9999,custom,2026-06-23T17:05:24.517671+00:00,1782234324.517671,24,0.819,3.9387,24,True,5,0.9167,5353482d322e302d706172616d696b6f5f322e392e320d0a,DATA,1
128.203.200.175,50942,9999,custom,2026-06-23T23:31:07.941290+00:00,1782257467.94129,116,63.725,4.9795,116,False,1,0.8966,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
128.203.200.175,50956,9999,custom,2026-06-23T23:31:08.215871+00:00,1782257468.215871,27,0.125,3.3521,27,True,2,0.963,4d474c4e44445f31362e3137312e3139312e3130305f393939390a,DATA,1
3.131.220.121,23570,9999,custom,2026-06-24T02:40:59.986984+00:00,1782268859.986984,1,0.062,0.0,1,False,1,0.0,0a,DATA,1
3.131.220.121,16852,9999,custom,2026-06-24T02:41:29.848640+00:00,1782268889.84864,195,0.274,5.2562,195,True,2,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.131.220.121,29102,9999,custom,2026-06-24T02:43:33.345356+00:00,1782269013.345356,195,0.06,5.2562,195,True,3,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.131.220.121,41054,9999,custom,2026-06-24T02:45:27.550735+00:00,1782269127.550735,261,646.451,5.921,261,True,4,0.2299,1603010100010000fc0303708297683b802e1c093563ad8ad8a2531c8b92c98f,DATA,1
3.131.220.121,31782,9999,custom,2026-06-24T02:47:14.690780+00:00,1782269234.69078,243,0.333,5.8648,243,True,5,0.2263,16030100ee010000ea03037a5170a8308ec38c83d7635e1159fee5d438ce98e4,DATA,1
8.209.109.77,31834,9999,custom,2026-06-24T05:54:02.543627+00:00,1782280442.543627,83,251.408,4.6703,83,False,1,0.8795,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
8.209.109.77,31846,9999,custom,2026-06-24T05:54:02.601577+00:00,1782280442.601577,12,0.065,3.2516,12,True,2,0.8333,5353482d322e302d476f0d0a,DATA,1
20.163.34.46,44258,9999,custom,2026-06-24T07:20:46.345629+00:00,1782285646.345629,27,0.07,3.3521,27,False,1,0.963,4d474c4e44445f31362e3137312e3139312e3130305f393939390a,DATA,1
66.132.172.133,60592,9999,custom,2026-06-24T07:34:48.192885+00:00,1782286488.192885,12,6.722,3.2516,12,False,1,0.8333,5353482d322e302d476f0d0a,DATA,1
66.132.195.119,60646,9999,custom,2026-06-24T16:25:07.841043+00:00,1782318307.841043,33,0.071,4.6956,33,False,1,0.0,0000001dd0f281f88bff9af7d5ef94b6d1b4c09fec95e68fe187e8caf08bf68b,DATA,1
66.132.195.119,48638,9999,custom,2026-06-24T16:25:14.089800+00:00,1782318314.0898,0,3000.254,0.0,0,True,2,0.0,,SYN_ONLY,1
66.132.195.119,48668,9999,custom,2026-06-24T16:25:17.226086+00:00,1782318317.226086,12,0.068,3.2516,12,True,3,0.8333,5353482d322e302d476f0d0a,DATA,1
135.237.124.83,55352,9999,custom,2026-06-24T20:30:49.934783+00:00,1782333049.934783,27,0.063,3.3521,27,False,1,0.963,4d474c4e44445f31362e3137312e3139312e3130305f393939390a,DATA,1
3.129.187.38,44686,9999,custom,2026-06-25T00:14:16.445446+00:00,1782346456.445446,1,0.369,0.0,1,False,1,0.0,0a,DATA,1
3.129.187.38,38524,9999,custom,2026-06-25T00:15:29.805361+00:00,1782346529.805361,195,0.071,5.2562,195,True,2,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.129.187.38,43714,9999,custom,2026-06-25T00:16:48.676970+00:00,1782346608.67697,195,0.058,5.2562,195,True,3,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.129.187.38,28576,9999,custom,2026-06-25T00:17:53.397439+00:00,1782346673.397439,261,0.073,5.8709,261,True,4,0.2452,1603010100010000fc0303c4c0cd70be8fbe9aa85f5019809aa0c0d8291f60a3,DATA,1
3.129.187.38,41338,9999,custom,2026-06-25T00:19:25.195359+00:00,1782346765.195359,243,0.065,5.8658,243,True,5,0.214,16030100ee010000ea0303afbe027bd7b587ba8018109f1942166b7fa4f2c4b8,DATA,1
34.39.119.14,32680,9999,custom,2026-06-25T00:51:31.439566+00:00,1782348691.439566,82,0.06,5.8085,82,False,1,0.3171,160301004d010000490303917083395aec662584e5b8caecfde031208eb18f33,DATA,1
198.235.24.132,56759,6379,redis,2026-06-25T18:57:41.565306+00:00,1782413861.565306,5,1269.748,2.3219,5,False,1,0.8,696e666f0a,DATA,1
94.231.206.152,53071,5432,postgres,2026-06-25T19:11:14.851173+00:00,1782414674.851173,0,18.96,0.0,0,False,1,0.0,,SYN_ONLY,1
94.231.206.206,40893,5432,postgres,2026-06-25T19:11:15.043414+00:00,1782414675.043414,33,5.49,2.9105,33,False,1,0.6364,0000002100030000757365720074657374006461746162617365007465737400,DATA,1
66.132.172.35,55166,9999,custom,2026-06-25T20:58:06.123549+00:00,1782421086.123549,12,0.09,3.2516,12,False,1,0.8333,5353482d322e302d476f0d0a,DATA,1
49.88.156.34,53971,23,telnet,2026-06-25T21:02:21.935023+00:00,1782421341.935023,0,5005.148,0.0,0,False,1,0.0,,SYN_ONLY,1
49.88.156.34,56616,23,telnet,2026-06-25T21:04:43.352663+00:00,1782421483.352663,0,5005.134,0.0,0,True,2,0.0,,SYN_ONLY,1
209.38.216.80,59980,3306,mysql,2026-06-25T21:13:57.786313+00:00,1782422037.786313,607,15.816,5.5202,607,False,1,0.944,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
209.38.216.80,59992,3306,mysql,2026-06-25T21:13:57.856523+00:00,1782422037.856523,656,0.065,5.5184,656,True,2,0.9451,474554202f66617669636f6e2e69636f20485454502f312e310d0a486f73743a,DATA,1
138.197.161.174,45772,2222,ssh_alt,2026-06-25T21:18:57.299094+00:00,1782422337.299094,614,0.057,5.5126,614,False,1,0.9446,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
138.197.161.174,45780,2222,ssh_alt,2026-06-25T21:18:57.540639+00:00,1782422337.540639,663,0.084,5.5144,663,True,2,0.9457,474554202f66617669636f6e2e69636f20485454502f312e310d0a486f73743a,DATA,1
20.83.167.27,38856,6379,redis,2026-06-25T21:28:08.589251+00:00,1782422888.589251,27,0.045,3.5599,27,False,1,0.963,4d474c4e44445f31362e3137312e3139312e3130305f363337390a,DATA,1
20.65.193.255,52396,5432,postgres,2026-06-25T21:34:56.016709+00:00,1782423296.016709,128,0.081,4.8613,128,False,1,0.1484,160301007b010000770303fea1152cc3a6303e507ad0f9383899a616b2e7f37e,DATA,1
20.65.193.255,52404,5432,postgres,2026-06-25T21:34:56.300521+00:00,1782423296.300521,27,0.05,3.7821,27,True,2,0.963,4d474c4e44445f31362e3137312e3139312e3130305f353433320a,DATA,1
198.235.24.213,52366,6379,redis,2026-06-25T22:10:33.400825+00:00,1782425433.400825,5,1936.36,2.3219,5,False,1,0.8,696e666f0a,DATA,1
27.220.123.60,52832,23,telnet,2026-06-25T23:56:54.551509+00:00,1782431814.551509,3,1853.52,1.585,3,False,1,0.0,fffd01,DATA,1
3.129.187.38,11648,9999,custom,2026-06-26T00:11:33.620750+00:00,1782432693.62075,1,0.062,0.0,1,False,1,0.0,0a,DATA,1
3.129.187.38,32620,9999,custom,2026-06-26T00:12:16.413033+00:00,1782432736.413033,195,0.062,5.2562,195,True,2,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.129.187.38,10650,9999,custom,2026-06-26T00:12:25.728207+00:00,1782432745.728207,195,0.117,5.2562,195,True,3,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.129.187.38,25804,9999,custom,2026-06-26T00:13:12.088020+00:00,1782432792.08802,261,0.529,5.9034,261,True,4,0.2222,1603010100010000fc0303de3fcadf7e2318a6b231289f8565a02eef1431012a,DATA,1
3.129.187.38,30642,9999,custom,2026-06-26T00:14:03.195714+00:00,1782432843.195714,243,0.074,5.7629,243,True,5,0.2305,16030100ee010000ea0303591e3a2c355b1404a5b5e499d81f29f4c4adf81872,DATA,1
194.164.107.4,52900,27017,mongodb,2026-06-26T00:17:55.016535+00:00,1782433075.016535,58,0.047,2.781,58,False,1,0.3276,3a0000000000000000000000d40700000000000061646d696e2e24636d640000,DATA,1
185.180.141.53,45118,9999,custom,2026-06-26T00:23:22.384765+00:00,1782433402.384765,180,3.341,5.3245,180,False,1,0.9333,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
185.180.141.53,51762,9999,custom,2026-06-26T00:23:58.900529+00:00,1782433438.900529,186,0.065,5.3396,186,True,2,0.9355,474554202f61646d696e2f20485454502f312e310d0a486f73743a2031362e31,DATA,1
194.164.107.4,50200,27017,mongodb,2026-06-26T00:33:31.717643+00:00,1782434011.717643,241,0.07,5.803,241,False,2,0.2324,16030100ec010000e80303226804a88668bdc59452ffe38422276a928541924e,DATA,1
47.251.167.26,36288,9999,custom,2026-06-26T00:35:07.158229+00:00,1782434107.158229,20,249.967,0.0,20,False,1,0.0,0000000000000000000000000000000000000000,DATA,1
47.251.167.26,36290,9999,custom,2026-06-26T00:35:07.529906+00:00,1782434107.529906,12,0.068,3.2516,12,True,2,0.8333,5353482d322e302d476f0d0a,DATA,1
3.129.187.38,51786,3306,mysql,2026-06-26T00:44:11.268875+00:00,1782434651.268875,1,0.072,0.0,1,False,6,0.0,0a,DATA,1
3.129.187.38,13504,3306,mysql,2026-06-26T00:44:53.049965+00:00,1782434693.049965,195,19.078,5.246,195,True,7,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.129.187.38,14942,3306,mysql,2026-06-26T00:46:17.754020+00:00,1782434777.75402,195,0.062,5.246,195,True,8,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.129.187.38,64864,3306,mysql,2026-06-26T00:47:54.290223+00:00,1782434874.290223,261,90.433,5.893,261,True,9,0.2529,1603010100010000fc03031502b45eca8540dc89a6fb2857834c3270b3877432,DATA,1
194.164.107.4,44732,27017,mongodb,2026-06-26T00:49:05.008892+00:00,1782434945.008892,207,0.046,5.3727,207,False,3,0.942,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.129.187.38,52256,3306,mysql,2026-06-26T00:49:30.876080+00:00,1782434970.87608,243,447.021,5.7837,243,True,10,0.2181,16030100ee010000ea03032b487dea7c259fe41c0ca1f0d0df213c4d006b47d1,DATA,1
3.129.187.38,35794,3306,mysql,2026-06-26T00:49:36.790997+00:00,1782434976.790997,0,949.219,0.0,0,True,11,0.0,,SYN_ONLY,1
13.89.121.32,42806,2222,ssh_alt,2026-06-26T01:16:58.090428+00:00,1782436618.090428,0,5005.144,0.0,0,False,1,0.0,,SYN_ONLY,1
13.89.121.32,42816,2222,ssh_alt,2026-06-26T01:16:58.377234+00:00,1782436618.377234,27,0.063,3.4858,27,True,2,0.963,4d474c4e44445f31362e3137312e3139312e3130305f323232320a,DATA,1
185.247.137.146,50261,3306,mysql,2026-06-26T01:35:24.851169+00:00,1782437724.851169,0,2000.3,0.0,0,False,1,0.0,,SYN_ONLY,1
138.197.150.238,43366,27017,mongodb,2026-06-26T01:58:47.547057+00:00,1782439127.547057,614,0.053,5.5126,614,False,1,0.9446,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
91.209.115.171,48704,23,telnet,2026-06-26T02:22:24.833380+00:00,1782440544.83338,3,2067.648,1.585,3,False,1,0.0,fffd01,DATA,1
34.193.119.44,57736,5432,postgres,2026-06-26T02:28:56.454412+00:00,1782440936.454412,243,0.051,5.8519,243,False,1,0.2058,16030100ee010000ea03032129e0e3dbabfa4f3b79a5d3535d6ce2b6200de1f4,DATA,1
74.235.140.14,45224,27017,mongodb,2026-06-26T02:34:11.197848+00:00,1782441251.197848,60,39.106,2.874,60,False,1,0.3333,3c0000000200000000000000dd070000000000000027000000016275696c6469,DATA,1
20.118.217.73,39802,3306,mysql,2026-06-26T04:23:14.729932+00:00,1782447794.729932,2,0.064,1.0,2,False,1,0.0,0d0a,DATA,1
45.156.128.56,59066,23,telnet,2026-06-26T04:24:23.479996+00:00,1782447863.479996,12,25.354,2.585,12,False,1,0.0,fffe01fffe03fffc18fffc1f,DATA,1
45.156.128.56,59068,23,telnet,2026-06-26T04:24:23.587457+00:00,1782447863.587457,0,27.094,0.0,0,True,2,0.0,,SYN_ONLY,1
45.156.128.56,59084,23,telnet,2026-06-26T04:24:23.642735+00:00,1782447863.642735,12,25.995,2.585,12,True,3,0.0,fffe01fffe03fffc18fffc1f,DATA,1
45.156.128.57,56278,23,telnet,2026-06-26T04:24:31.167751+00:00,1782447871.167751,178,0.068,5.3105,178,False,1,0.9326,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
45.156.128.58,44806,23,telnet,2026-06-26T04:24:48.552374+00:00,1782447888.552374,1476,0.399,7.7284,1476,False,1,0.3645,16030105bf010005bb03039fe750a6129cfa1f968159efedfc85faf52c3a3245,DATA,1
45.156.128.57,45012,23,telnet,2026-06-26T04:24:48.620875+00:00,1782447888.620875,162,0.076,4.722,162,True,2,0.1914,160301009d010000990303056524cb4735012fab41c4517e45f37cb252002234,DATA,1
45.156.128.57,45028,23,telnet,2026-06-26T04:24:48.678239+00:00,1782447888.678239,12,0.07,3.2516,12,True,3,0.8333,5353482d322e302d476f0d0a,DATA,1
45.156.128.58,44808,23,telnet,2026-06-26T04:24:53.721134+00:00,1782447893.721134,0,4974.105,0.0,0,True,2,0.0,,SYN_ONLY,1
45.156.128.56,56050,23,telnet,2026-06-26T04:24:53.794155+00:00,1782447893.794155,215,21.2,5.8023,215,True,4,0.2186,16030100d2010000ce0303dd210529cf3f5cd60eb2ea25d58e30fef76e26cc89,DATA,1
45.156.128.58,44818,23,telnet,2026-06-26T04:24:53.864488+00:00,1782447893.864488,159,0.062,4.6362,159,True,3,0.0755,160301009a0100009603039c1088ef51ff974600ca08b7b73ff4aa1b94300709,DATA,1
45.156.128.56,56058,23,telnet,2026-06-26T04:24:53.920979+00:00,1782447893.920979,48,0.064,4.2406,48,True,5,0.1667,802e0100020015000000100500800300800100800700c0060040040080020080,DATA,1
45.156.128.56,50674,23,telnet,2026-06-26T04:24:54.015479+00:00,1782447894.015479,0,28.618,0.0,0,True,6,0.0,,SYN_ONLY,1
47.250.83.221,18186,9999,custom,2026-06-26T04:46:59.540271+00:00,1782449219.540271,70,250.594,3.2317,70,False,1,0.3714,5b000000480000005210010001e24001000100000000000001e2407465737438,DATA,1
47.250.83.221,18196,9999,custom,2026-06-26T04:46:59.925823+00:00,1782449219.925823,12,0.071,3.2516,12,True,2,0.8333,5353482d322e302d476f0d0a,DATA,1
14.50.83.136,40826,23,telnet,2026-06-26T06:07:50.521916+00:00,1782454070.521916,3,1776.128,1.585,3,False,1,0.0,fffd01,DATA,1
222.109.205.160,39706,23,telnet,2026-06-26T06:08:50.093110+00:00,1782454130.09311,3,1983.305,1.585,3,False,1,0.0,fffd01,DATA,1
121.142.244.108,50272,23,telnet,2026-06-26T06:20:25.837832+00:00,1782454825.837832,3,1766.305,1.585,3,False,1,0.0,fffd01,DATA,1
18.218.118.203,45300,23,telnet,2026-06-26T06:47:58.195117+00:00,1782456478.195117,1,0.072,0.0,1,False,1,0.0,0a,DATA,1
18.218.118.203,12540,23,telnet,2026-06-26T06:50:22.023931+00:00,1782456622.023931,12,121.605,2.585,12,True,2,0.0,fffe01fffe03fffc18fffc1f,DATA,1
3.130.168.2,42244,23,telnet,2026-06-26T07:22:23.039918+00:00,1782458543.039918,1,0.071,0.0,1,False,1,0.0,0a,DATA,1
3.130.168.2,62028,23,telnet,2026-06-26T07:26:39.409328+00:00,1782458799.409328,12,123.141,2.585,12,True,2,0.0,fffe01fffe03fffc18fffc1f,DATA,1
114.35.92.26,57787,23,telnet,2026-06-26T07:58:21.027326+00:00,1782460701.027326,3,1869.227,1.585,3,False,1,0.0,fffd01,DATA,1
45.156.129.105,39954,27017,mongodb,2026-06-26T08:11:38.076858+00:00,1782461498.076858,0,8.14,0.0,0,False,1,0.0,,SYN_ONLY,1
45.156.129.105,39956,27017,mongodb,2026-06-26T08:11:38.247187+00:00,1782461498.247187,55,37.711,3.2684,55,True,2,0.3091,37000000b409350f00000000d40700000000000061646d696e2e24636d640000,DATA,1
3.131.220.121,56104,6379,redis,2026-06-26T08:32:14.554234+00:00,1782462734.554234,195,0.056,5.2581,195,False,1,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.131.220.121,55592,6379,redis,2026-06-26T08:34:22.034227+00:00,1782462862.034227,261,0.046,5.8774,261,True,2,0.2337,1603010100010000fc03038664f3cca6efbc08d09e34a29be22fe1c410792f10,DATA,1
20.169.107.47,36658,9999,custom,2026-06-26T08:38:17.703980+00:00,1782463097.70398,27,0.068,3.3521,27,False,1,0.963,4d474c4e44445f31362e3137312e3139312e3130305f393939390a,DATA,1
18.219.157.186,59402,27017,mongodb,2026-06-26T08:42:13.662814+00:00,1782463333.662814,0,850.779,0.0,0,True,2,0.0,,SYN_ONLY,1
18.219.157.186,38804,23,telnet,2026-06-26T08:42:13.662889+00:00,1782463333.662889,0,861.294,0.0,0,False,1,0.0,,SYN_ONLY,1
18.219.157.186,44432,3306,mysql,2026-06-26T08:42:13.664790+00:00,1782463333.66479,0,656.577,0.0,0,True,3,0.0,,SYN_ONLY,1
18.219.157.186,55444,2222,ssh_alt,2026-06-26T08:42:13.666244+00:00,1782463333.666244,0,493.129,0.0,0,True,4,0.0,,SYN_ONLY,1
18.219.157.186,47522,5432,postgres,2026-06-26T08:42:13.666478+00:00,1782463333.666478,0,322.936,0.0,0,True,5,0.0,,SYN_ONLY,1
18.219.157.186,49156,6379,redis,2026-06-26T08:42:13.716297+00:00,1782463333.716297,0,0.054,0.0,0,True,6,0.0,,SYN_ONLY,1
100.51.6.16,47318,3306,mysql,2026-06-26T08:57:11.621373+00:00,1782464231.621373,243,0.082,5.7866,243,False,1,0.1893,16030100ee010000ea0303fe2deac8bebe9ab53d5622faf33cff8afcc07be456,DATA,1
194.187.176.252,11134,5432,postgres,2026-06-26T09:05:59.178497+00:00,1782464759.178497,8,0.066,2.4056,8,False,1,0.125,0000000804d2162f,DATA,1
20.65.193.89,57784,5432,postgres,2026-06-26T09:25:03.291365+00:00,1782465903.291365,8,0.064,1.0613,8,False,1,0.0,0000000800100000,DATA,1
3.131.220.121,19236,6379,redis,2026-06-26T09:32:47.605426+00:00,1782466367.605426,195,3.187,5.2581,195,False,3,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.131.220.121,41162,6379,redis,2026-06-26T09:33:39.442959+00:00,1782466419.442959,195,0.061,5.2581,195,True,4,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.131.220.121,27350,6379,redis,2026-06-26T09:34:32.156459+00:00,1782466472.156459,261,116.625,5.9792,261,True,5,0.2375,1603010100010000fc03039bb35addd917ceeee527df9d6b3e35df427ff778d9,DATA,1
3.131.220.121,21662,6379,redis,2026-06-26T09:36:02.480770+00:00,1782466562.48077,14,6.715,3.1281,14,True,6,0.5714,2a310d0a24340d0a50494e470d0a,DATA,1
3.131.220.121,25336,6379,redis,2026-06-26T09:36:23.824435+00:00,1782466583.824435,243,0.646,5.7898,243,True,7,0.1975,16030100ee010000ea03033e5d72c3ba4459fa4f35c18809cec77c4b1e608f22,DATA,1
195.96.139.154,58049,9999,custom,2026-06-26T09:37:14.098147+00:00,1782466634.098147,0,2000.64,0.0,0,False,1,0.0,,SYN_ONLY,1
195.96.139.154,49739,9999,custom,2026-06-26T09:37:14.136522+00:00,1782466634.136522,12,0.11,3.2516,12,True,2,0.8333,5353482d322e302d476f0d0a,DATA,1
3.131.220.121,25460,5432,postgres,2026-06-26T10:16:22.510688+00:00,1782468982.510688,195,0.061,5.2747,195,False,8,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.131.220.121,23374,5432,postgres,2026-06-26T10:16:38.714575+00:00,1782468998.714575,195,0.101,5.2747,195,True,9,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
3.131.220.121,37792,5432,postgres,2026-06-26T10:18:35.017698+00:00,1782469115.017698,261,238.572,5.9266,261,True,10,0.1916,1603010100010000fc0303ca8af8e5f4b199f6724bb2ad9406d946ce8fe7bfc9,DATA,1
3.131.220.121,46206,5432,postgres,2026-06-26T10:21:00.843756+00:00,1782469260.843756,8,916.956,2.4056,8,True,11,0.125,0000000804d2162f,DATA,1
3.131.220.121,46228,5432,postgres,2026-06-26T10:21:05.270039+00:00,1782469265.270039,243,2546.399,5.7869,243,True,12,0.2181,16030100ee010000ea0303cb356a4a85962f20fc90ea5a9e19147726a103a6aa,DATA,1
45.91.64.6,60021,6379,redis,2026-06-26T10:32:09.116897+00:00,1782469929.116897,166,1992.263,5.4287,166,False,1,0.9518,474554202f20485454502f312e300d0a557365722d4167656e743a204d6f7a69,DATA,1
87.236.176.73,33721,5432,postgres,2026-06-26T10:35:46.201273+00:00,1782470146.201273,9,3000.313,0.9864,9,False,1,0.0,000000090003000000,DATA,1
